"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GHA","TAXENV","RES","PC_TOT_TAX","A","1994",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","1995",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","1996",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","1997",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","1998",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","1999",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2000",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2001",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2002",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2003",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2004",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2005",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2006",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2007",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2008",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2009",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2010",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2011",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2012",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2013",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2014",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2015",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2016",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2017",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2018",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2019",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2020",0,
"GHA","TAXENV","RES","PC_TOT_TAX","A","2021",0,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","1994",0.08,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","1995",0.17,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","1996",0.12,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","1997",0.14,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","1998",0.18,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","1999",0.18,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2000",0.21,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2001",0.26,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2002",0.26,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2003",0.25,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2004",0.25,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2005",0.25,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2006",0.23,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2007",0.23,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2008",0.22,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2009",0.23,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2010",0.22,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2011",0.21,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2012",0.21,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2013",0.26,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2014",0.18,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2015",0.21,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2016",0.21,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2017",0.21,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2018",0.22,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2019",0.21,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2020",0.17,
"GTM","TAXENV","TRANSPORT","PC_GDP","A","2021",0.18,
"GTM","TAXENV","POL","PC_GDP","A","1994",0,
"GTM","TAXENV","POL","PC_GDP","A","1995",0,
"GTM","TAXENV","POL","PC_GDP","A","1996",0,
"GTM","TAXENV","POL","PC_GDP","A","1997",0,
"GTM","TAXENV","POL","PC_GDP","A","1998",0,
"GTM","TAXENV","POL","PC_GDP","A","1999",0,
"GTM","TAXENV","POL","PC_GDP","A","2000",0,
"GTM","TAXENV","POL","PC_GDP","A","2001",0.05,
"GTM","TAXENV","POL","PC_GDP","A","2002",0.05,
"GTM","TAXENV","POL","PC_GDP","A","2003",0.05,
"GTM","TAXENV","POL","PC_GDP","A","2004",0.05,
"GTM","TAXENV","POL","PC_GDP","A","2005",0.05,
"GTM","TAXENV","POL","PC_GDP","A","2006",0.05,
"GTM","TAXENV","POL","PC_GDP","A","2007",0.05,
"GTM","TAXENV","POL","PC_GDP","A","2008",0.04,
"GTM","TAXENV","POL","PC_GDP","A","2009",0.03,
"GTM","TAXENV","POL","PC_GDP","A","2010",0.03,
"GTM","TAXENV","POL","PC_GDP","A","2011",0.03,
"GTM","TAXENV","POL","PC_GDP","A","2012",0.03,
"GTM","TAXENV","POL","PC_GDP","A","2013",0.02,
"GTM","TAXENV","POL","PC_GDP","A","2014",0.02,
"GTM","TAXENV","POL","PC_GDP","A","2015",0.07,
"GTM","TAXENV","POL","PC_GDP","A","2016",0.02,
"GTM","TAXENV","POL","PC_GDP","A","2017",0.02,
"GTM","TAXENV","POL","PC_GDP","A","2018",0.02,
"GTM","TAXENV","POL","PC_GDP","A","2019",0.02,
"GTM","TAXENV","POL","PC_GDP","A","2020",0.03,
"GTM","TAXENV","POL","PC_GDP","A","2021",0.03,
"GTM","TAXENV","RES","PC_GDP","A","1994",0,
"GTM","TAXENV","RES","PC_GDP","A","1995",0,
"GTM","TAXENV","RES","PC_GDP","A","1996",0,
"GTM","TAXENV","RES","PC_GDP","A","1997",0,
"GTM","TAXENV","RES","PC_GDP","A","1998",0,
"GTM","TAXENV","RES","PC_GDP","A","1999",0,
"GTM","TAXENV","RES","PC_GDP","A","2000",0,
"GTM","TAXENV","RES","PC_GDP","A","2001",0,
"GTM","TAXENV","RES","PC_GDP","A","2002",0,
"GTM","TAXENV","RES","PC_GDP","A","2003",0,
"GTM","TAXENV","RES","PC_GDP","A","2004",0,
"GTM","TAXENV","RES","PC_GDP","A","2005",0,
"GTM","TAXENV","RES","PC_GDP","A","2006",0,
"GTM","TAXENV","RES","PC_GDP","A","2007",0,
"GTM","TAXENV","RES","PC_GDP","A","2008",0,
"GTM","TAXENV","RES","PC_GDP","A","2009",0,
"GTM","TAXENV","RES","PC_GDP","A","2010",0,
"GTM","TAXENV","RES","PC_GDP","A","2011",0,
"GTM","TAXENV","RES","PC_GDP","A","2012",0,
"GTM","TAXENV","RES","PC_GDP","A","2013",0,
"GTM","TAXENV","RES","PC_GDP","A","2014",0,
"GTM","TAXENV","RES","PC_GDP","A","2015",0,
"GTM","TAXENV","RES","PC_GDP","A","2016",0,
"GTM","TAXENV","RES","PC_GDP","A","2017",0,
"GTM","TAXENV","RES","PC_GDP","A","2018",0,
"GTM","TAXENV","RES","PC_GDP","A","2019",0,
"GTM","TAXENV","RES","PC_GDP","A","2020",0,
"GTM","TAXENV","RES","PC_GDP","A","2021",0,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","1994",0.93,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","1995",1.77,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","1996",1.23,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","1997",1.4,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","1998",1.72,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","1999",1.65,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2000",1.94,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2001",2.04,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2002",1.85,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2003",1.79,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2004",1.8,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2005",1.9,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2006",1.66,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2007",1.59,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2008",1.63,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2009",1.83,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2010",1.76,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2011",1.64,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2012",1.58,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2013",1.95,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2014",1.39,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2015",1.61,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2016",1.6,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2017",1.62,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2018",1.65,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2019",1.62,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2020",1.37,
"GTM","TAXENV","TRANSPORT","PC_TOT_TAX","A","2021",1.3,
"GTM","TAXENV","POL","PC_TOT_TAX","A","1994",0,
"GTM","TAXENV","POL","PC_TOT_TAX","A","1995",0,
"GTM","TAXENV","POL","PC_TOT_TAX","A","1996",0,
"GTM","TAXENV","POL","PC_TOT_TAX","A","1997",0,
"GTM","TAXENV","POL","PC_TOT_TAX","A","1998",0,
"GTM","TAXENV","POL","PC_TOT_TAX","A","1999",0,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2000",0,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2001",0.37,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2002",0.37,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2003",0.36,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2004",0.34,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2005",0.34,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2006",0.34,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2007",0.32,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2008",0.27,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2009",0.26,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2010",0.24,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2011",0.22,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2012",0.2,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2013",0.18,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2014",0.17,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2015",0.51,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2016",0.18,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2017",0.16,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2018",0.17,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2019",0.17,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2020",0.2,
"GTM","TAXENV","POL","PC_TOT_TAX","A","2021",0.2,
"GTM","TAXENV","RES","PC_TOT_TAX","A","1994",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","1995",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","1996",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","1997",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","1998",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","1999",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2000",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2001",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2002",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2003",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2004",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2005",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2006",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2007",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2008",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2009",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2010",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2011",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2012",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2013",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2014",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2015",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2016",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2017",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2018",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2019",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2020",0,
"GTM","TAXENV","RES","PC_TOT_TAX","A","2021",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","1994",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","1995",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","1996",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","1997",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","1998",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","1999",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2000",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2001",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2002",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2003",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2004",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2005",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2006",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2007",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2008",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2009",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2010",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2011",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2012",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2013",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2014",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2015",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2016",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2017",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2018",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2019",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2020",0,
"HND","TAXENV","TRANSPORT","PC_GDP","A","2021",0,
"HND","TAXENV","POL","PC_GDP","A","1994",0,
"HND","TAXENV","POL","PC_GDP","A","1995",0,
"HND","TAXENV","POL","PC_GDP","A","1996",0,
"HND","TAXENV","POL","PC_GDP","A","1997",0,
"HND","TAXENV","POL","PC_GDP","A","1998",0,
"HND","TAXENV","POL","PC_GDP","A","1999",0,
"HND","TAXENV","POL","PC_GDP","A","2000",0,
"HND","TAXENV","POL","PC_GDP","A","2001",0,
"HND","TAXENV","POL","PC_GDP","A","2002",0,
"HND","TAXENV","POL","PC_GDP","A","2003",0,
"HND","TAXENV","POL","PC_GDP","A","2004",0,
"HND","TAXENV","POL","PC_GDP","A","2005",0,
"HND","TAXENV","POL","PC_GDP","A","2006",0,
"HND","TAXENV","POL","PC_GDP","A","2007",0,
"HND","TAXENV","POL","PC_GDP","A","2008",0,
"HND","TAXENV","POL","PC_GDP","A","2009",0,
"HND","TAXENV","POL","PC_GDP","A","2010",0,
"HND","TAXENV","POL","PC_GDP","A","2011",0,
"HND","TAXENV","POL","PC_GDP","A","2012",0,
"HND","TAXENV","POL","PC_GDP","A","2013",0,
"HND","TAXENV","POL","PC_GDP","A","2014",0,
"HND","TAXENV","POL","PC_GDP","A","2015",0,
"HND","TAXENV","POL","PC_GDP","A","2016",0,
"HND","TAXENV","POL","PC_GDP","A","2017",0,
"HND","TAXENV","POL","PC_GDP","A","2018",0,
"HND","TAXENV","POL","PC_GDP","A","2019",0,
"HND","TAXENV","POL","PC_GDP","A","2020",0,
"HND","TAXENV","POL","PC_GDP","A","2021",0,
"HND","TAXENV","RES","PC_GDP","A","1994",0,
"HND","TAXENV","RES","PC_GDP","A","1995",0,
"HND","TAXENV","RES","PC_GDP","A","1996",0,
"HND","TAXENV","RES","PC_GDP","A","1997",0,
"HND","TAXENV","RES","PC_GDP","A","1998",0,
"HND","TAXENV","RES","PC_GDP","A","1999",0,
"HND","TAXENV","RES","PC_GDP","A","2000",0,
"HND","TAXENV","RES","PC_GDP","A","2001",0,
"HND","TAXENV","RES","PC_GDP","A","2002",0,
"HND","TAXENV","RES","PC_GDP","A","2003",0,
"HND","TAXENV","RES","PC_GDP","A","2004",0,
"HND","TAXENV","RES","PC_GDP","A","2005",0,
"HND","TAXENV","RES","PC_GDP","A","2006",0,
"HND","TAXENV","RES","PC_GDP","A","2007",0,
"HND","TAXENV","RES","PC_GDP","A","2008",0,
"HND","TAXENV","RES","PC_GDP","A","2009",0,
"HND","TAXENV","RES","PC_GDP","A","2010",0,
"HND","TAXENV","RES","PC_GDP","A","2011",0,
"HND","TAXENV","RES","PC_GDP","A","2012",0.02,
"HND","TAXENV","RES","PC_GDP","A","2013",0.03,
"HND","TAXENV","RES","PC_GDP","A","2014",0.03,
"HND","TAXENV","RES","PC_GDP","A","2015",0.02,
"HND","TAXENV","RES","PC_GDP","A","2016",0.01,
"HND","TAXENV","RES","PC_GDP","A","2017",0.02,
"HND","TAXENV","RES","PC_GDP","A","2018",0.02,
"HND","TAXENV","RES","PC_GDP","A","2019",0,
"HND","TAXENV","RES","PC_GDP","A","2020",0,
"HND","TAXENV","RES","PC_GDP","A","2021",0.01,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","1994",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","1995",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","1996",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","1997",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","1998",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","1999",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2000",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2001",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2002",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2003",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2004",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2005",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2006",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2007",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2008",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2009",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2010",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2011",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2012",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2013",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2014",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2015",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2016",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2017",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2018",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2019",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2020",0,
"HND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2021",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","1994",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","1995",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","1996",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","1997",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","1998",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","1999",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2000",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2001",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2002",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2003",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2004",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2005",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2006",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2007",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2008",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2009",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2010",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2011",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2012",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2013",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2014",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2015",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2016",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2017",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2018",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2019",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2020",0,
"HND","TAXENV","POL","PC_TOT_TAX","A","2021",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","1994",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","1995",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","1996",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","1997",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","1998",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","1999",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","2000",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","2001",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","2002",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","2003",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","2004",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","2005",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","2006",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","2007",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","2008",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","2009",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","2010",0,
"HND","TAXENV","RES","PC_TOT_TAX","A","2011",0.01,
"HND","TAXENV","RES","PC_TOT_TAX","A","2012",0.09,
"HND","TAXENV","RES","PC_TOT_TAX","A","2013",0.14,
"HND","TAXENV","RES","PC_TOT_TAX","A","2014",0.13,
"HND","TAXENV","RES","PC_TOT_TAX","A","2015",0.09,
"HND","TAXENV","RES","PC_TOT_TAX","A","2016",0.05,
"HND","TAXENV","RES","PC_TOT_TAX","A","2017",0.07,
"HND","TAXENV","RES","PC_TOT_TAX","A","2018",0.07,
"HND","TAXENV","RES","PC_TOT_TAX","A","2019",0.01,
"HND","TAXENV","RES","PC_TOT_TAX","A","2020",0.01,
"HND","TAXENV","RES","PC_TOT_TAX","A","2021",0.05,
"IND","TAXENV","TRANSPORT","PC_GDP","A","1994",0.46,
"IND","TAXENV","TRANSPORT","PC_GDP","A","2004",0.43,
"IND","TAXENV","TRANSPORT","PC_GDP","A","2005",0.47,
"IND","TAXENV","TRANSPORT","PC_GDP","A","2006",0.47,
"IND","TAXENV","TRANSPORT","PC_GDP","A","2007",0.44,
"IND","TAXENV","TRANSPORT","PC_GDP","A","2008",0.43,
"IND","TAXENV","TRANSPORT","PC_GDP","A","2009",0.41,
"IND","TAXENV","TRANSPORT","PC_GDP","A","2010",0.43,
"IND","TAXENV","TRANSPORT","PC_GDP","A","2011",0.43,
"IND","TAXENV","TRANSPORT","PC_GDP","A","2012",0.43,
"IND","TAXENV","TRANSPORT","PC_GDP","A","2013",0.46,
"IND","TAXENV","TRANSPORT","PC_GDP","A","2014",0.45,
"IND","TAXENV","TRANSPORT","PC_GDP","A","2015",0.43,
"IND","TAXENV","TRANSPORT","PC_GDP","A","2016",0.43,
"IND","TAXENV","TRANSPORT","PC_GDP","A","2017",0.43,
"IND","TAXENV","TRANSPORT","PC_GDP","A","2018",0.42,
"IND","TAXENV","POL","PC_GDP","A","2004",0.01,
"IND","TAXENV","POL","PC_GDP","A","2005",0.01,
"IND","TAXENV","POL","PC_GDP","A","2006",0,
"IND","TAXENV","POL","PC_GDP","A","2007",0.01,
"IND","TAXENV","POL","PC_GDP","A","2008",0.01,
"IND","TAXENV","POL","PC_GDP","A","2009",0.01,
"IND","TAXENV","POL","PC_GDP","A","2010",0.01,
"IND","TAXENV","POL","PC_GDP","A","2011",0,
"IND","TAXENV","POL","PC_GDP","A","2012",0,
"IND","TAXENV","POL","PC_GDP","A","2013",0,
"IND","TAXENV","POL","PC_GDP","A","2014",0,
"IND","TAXENV","RES","PC_GDP","A","2005",0.01,
"IND","TAXENV","RES","PC_GDP","A","2006",0.01,
"IND","TAXENV","RES","PC_GDP","A","2007",0,
"IND","TAXENV","RES","PC_GDP","A","2008",0.04,
"IND","TAXENV","RES","PC_GDP","A","2009",0.07,
"IND","TAXENV","RES","PC_GDP","A","2010",0.02,
"IND","TAXENV","RES","PC_GDP","A","2011",0.04,
"IND","TAXENV","RES","PC_GDP","A","2012",0.07,
"IND","TAXENV","RES","PC_GDP","A","2013",0.03,
"IND","TAXENV","RES","PC_GDP","A","2014",0.02,
"IND","TAXENV","RES","PC_GDP","A","2015",0.01,
"IND","TAXENV","RES","PC_GDP","A","2016",0.01,
"IND","TAXENV","RES","PC_GDP","A","2017",0.01,
"IND","TAXENV","RES","PC_GDP","A","2018",0.01,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","1994",5.1,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2004",4.47,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2005",4.59,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2006",4.16,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2007",3.62,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2008",3.9,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2009",4.11,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2010",4.13,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2011",4.24,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2012",3.95,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2013",4.19,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2014",4.51,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2015",4.09,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2016",3.85,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2017",3.81,
"IND","TAXENV","TRANSPORT","PC_TOT_TAX","A","2018",3.51,
"IND","TAXENV","POL","PC_TOT_TAX","A","2004",0.06,
